sentence,logit_score
"6) In order to appreciate the controversy, we would have to go through certain provisions of the Act in order to understand broadly the scheme of taxation on the income of assessees.",0.9611717462539673
"Understandably, the word 'fabrication' had not been applied in the works contract for installation of air-conditioners and A.C. coolers contained in Entry No.2 of the Notification.",0.9584798812866211
"The principles of ‘direct and immediate test’ laid down in Atiabari and ‘Compensatory Taxes’ enunciated in Automobile are to be overruled and minority judgment of Sinha, C.J. that ‘tax simpliciter’ is not violative of is to be affirmed.",0.901091992855072
"However, their incentives to file liabilities are even stronger when the entity approaches insolvency.",0.9547081589698792
"The appellant (A-90) also participated in the meeting at Hotel Big Splash, wherein Sharif Abdul Gafoor Parkar @ Dadabhai Parkar (A-17) and Tiger Memon (AA) were present and therein the negotiations took place for Shekhadi landing.",0.932010293006897
"The central region of this galaxy is enshrouded in dust, as a result the regions where stars are formed are hidden.",0.9547979831695557
"Bablu and that the appellant had disputes with PW8, wife of the deceased, weighed with the trial court in accepting the case of the prosecution.",0.9175979495048523
"Mr. Abdul Mueed and Mr. Hammad Ahmed, sons of Wakif Mutawalli Hakim Abdul Hameed, are nominated as his successors under the terms of this Deed.",0.9475963711738586
"The aforesaid contentions, are rebutted by the learned senior counsel Mr. Kailash Vasdev, appearing on behalf of the Corporation, placing strong reliance on a series of judgments of this Court to show that the compromise was entered into between the Corporation and 99% of the employees on behalf of the workmen involved in the SLP 14906 of 1988 filed by the Corporation questioning the correctness of the Awards passed by Justice R.D. Tulpule and Justice S.M. Jamdar.",0.9437481164932251
"The evidence also discloses that after inspecting vermicelli factory at Mudichur, A-3 and A-9 had asked to put fan, table, chair, cot, bedpan in the room in the upstairs and screen cloth to cover the windows.",0.9422216415405273
"Therefore, also it cannot be said that the suit properties were purchased in the name of defendant no.1 by Narayanasamy Mudaliar from the funds received by selling of the ancestral properties.",0.9495134949684143
"Therefore, the very basis of the exercise undertaken by the Committee is erroneous resulting in a wrong report.",0.9634429216384888
"It is pointed out by the prosecution that there is no contradiction in the deposition of PW-556 and on going through the same, we feel that the contradictions pointed out on behalf of the appellant (A-9) were minor contradictions and they do not go to the root of the matter so as to discredit the testimony of the witness.",0.95256507396698
"It is pointed out by the prosecution that there is no contradiction in the deposition of PW-556 and on going through the same, we feel that the contradictions pointed out on behalf of the appellant (A-9) were minor contradictions and they do not go to the root of the matter so as to discredit the testimony of the witness.",0.95256507396698
It is well entrenched principle of criminal jurisprudence that a charge can be said to be proved only when there is certain and explicit evidence to warrant legal conviction and that no person can be held guilty on pure moral conviction.,0.9628679752349854
It is settled law that periods of limitation are procedural in nature and would ordinarily be applied retrospectively.,0.9649422764778137
We are also of the view that there are several reasons due to which least intrusive test cannot be insisted.,0.9043537378311157
The framers of the Indian Constitution did not adopt this language.,0.9599949717521667
"District Education Officer (Elementary Education), Banswara.",0.9443137049674988
"We admit that in many places and in ordinary times the defendants, in saying all that was said in the circular, would have been within their constitutional rights.",0.9650484323501587
"He has deposed before the trial Court that on 11.08.1990, the appellant-accused visited his house at about 12.00 noon and had asked him not to send his daughter to Canada and that he would arrange special coaching for her.",0.9513270854949951
The Repeal Act of 2001 only repealed those Acts which effected the alteration of names of certain States and those which abolished Legislative Councils in certain States.,0.9579137563705444
"Though registration is prima facie proof of an intention to transfer the property, it is not proof of operative transfer if payment of consideration (price) is a condition precedent for passing of the property.",0.9555832743644714
The criminal trial should always be conducted by Police/ CBI prosecutors only but not by State Public Prosecutors.,0.9590707421302795
The bankers almost fell over.,0.9549152851104736
"This Court has clearly sounded a note of caution that in a case depending largely upon circumstantial evidence, there is always a danger that conjecture or suspicion may take the place of legal proof.",0.9621611833572388
"This Court has clearly sounded a note of caution that in a case depending largely upon circumstantial evidence, there is always a danger that conjecture or suspicion may take the place of legal proof.",0.9621611833572388
"The sale deed could not be executed for the reason that the appellants had been prevented from dealing with the residential house by an order of a competent court, which they could not have violated.",0.9608152508735657
"The sale deed could not be executed for the reason that the appellants had been prevented from dealing with the residential house by an order of a competent court, which they could not have violated.",0.9608152508735657
"After completion of investigation, a charge sheet was submitted by Investigating Officer Rajender Prasad Singh (PW-8) against the appellant for his trial.",0.9554759860038757
"In S.L. Dutta case a change in the promotional policy was challenged on the ground that as a result, service conditions of the respondent were adversely affected since his chances of promotion were reduced.",0.9514608383178711
P.W. 18 was not worth the abduction for ransom.,0.9429701566696167
"In the investigation, when names of seven others had surfaced the charge-sheet was submitted against twelve accused.",0.9321854114532471
It is fundamental that the ultimate decision has to be by considering cumulative effect of all the circumstances taken together.,0.957955002784729
"In that, the property consisted of a building and also vacant property.",0.8497820496559143
"Thus, her knowledge being passed on to her husband on an issue of vital interest concerning her husband is a matter of fact which we do not believe that she did not pass on to her husband.",0.9589864015579224
It is true that issue of public employment with regard to Telangana region has a long history.,0.9508418440818787
The above judgments provide us with the dicta of the Court relating to imposition of death penalty.,0.9557638168334961
The above judgments provide us with the dicta of the Court relating to imposition of death penalty.,0.9557638168334961
We are conscious of the fact that the respondent is only an undertrial and his liberty is also a relevant consideration.,0.9630156755447388
The principle of proportion between the crime and the punishment is the principle of 'just deserts' that serves as the foundation of every criminal sentence that is justifiable.,0.9588509202003479
"But the orders of the SEBI (FTM) and SAT were not interfered with, in any other manner.",0.9529337286949158
"The confession given by the accused is not the basis for the courts below to convict the accused, but it is only a source of information to put the criminal law into motion.",0.9633118510246277
"The High Court Legal Services Committee considered the reference and passed an award whereunder the borrower have agreed to pay Rs.33,50,000/- as final settlement of the claim of the Bank.",0.5482932925224304
"For the reasons aforesaid, the impugned order passed by the High Court cannot be sustained in law.",0.9639743566513062
"The detailed summary of evidence, different memos and other documents produced in the court martial proceeding were also not produced before the High Court.",0.9544976949691772
"The detailed summary of evidence, different memos and other documents produced in the court martial proceeding were also not produced before the High Court.",0.9544976949691772
Interestingly this entire narration in the counter affidavit does not set out as to which was the authority which had approved this syllabus or the procedure which was adopted by the board.,0.9536305069923401
"Before adverting to the aforesaid aspect, we may clarify certain legal aspects.",0.9614200592041016
"It is worth mentioning that the introduction of a Universal Access Number is not something new or novel, inasmuch as Section 13 of the BOCW Act requires every beneficiary of the statute to be provided with an identity card with a photograph duly affixed thereon.",0.9630812406539917
"We must engineer change to reduce the backlog of court cases and the experience of the legal luminaries from around the globe who are present here, may be able to share their experience on how they tackle such issues in their respective countries.",0.9632840752601624
"Thus, it is apparent that there was blood on the seat as well as on the mobile phone and keys which were lying on the floor.",0.9597746729850769
"It was accordingly asserted, that the appointment of Judges by Judges was foreign to the provisions of the Constitution.",0.9512807726860046
"By giving one month's salary, in lieu of the notice, his services were terminated.",0.9547882080078125
"At the first level, a Project Monitoring Committee (PMC) comprising of 2 - 3 experts would review the progress on a periodical basis.",0.9487459659576416
"Referring to the definition of “total turnover and “taxable turnover as defined in Section 21 and Section 45 of the Act, it has been urged that as the discount allowed by the credit notes is not payable to the assessee by the customers and does not form a part of the sale consideration, it is not exigible under the Act.",0.9598649144172668
The right to privacy has been held to be more than just a physical right as it includes the privacy in information about one’s identity.,0.8547965288162231
B1 accounts maintained in the hand-writing of the father of the respondent shows that the applicant is only the manager of the cinema theatre in the property.,0.699276864528656
Include the offence of filing false affidavit as a corrupt practice under S. 123 of the RPA.,0.931742787361145
"I pray that the year 2016 brings with it, renewed energy and enthusiasm to all of us and help us to perform our duties better for the progress and prosperity of our nation.",0.944175660610199
"On 09.01.1993, arms were unloaded at Dighi Jetty.",0.9429609775543213
The first and foremost is whether the arrears which the Court determined and directed the petitioner to pay were paid.,0.9380934238433838
"As pointed out earlier, a girl can legally consent to have sex only after she attains the age of 18 years.",0.9598686695098877
"This Court, however, in . upon taking an elaborate view of the matter in regard to right to privacy vis-à-vis the Madhya Pradesh Police Regulations dealing with surveillance, opined that the said Regulations did not violate the “procedure established by law .",0.8013216257095337
Under option (vii) – payment of annuity ceases and 100% of the annuity is paid to the surviving named spouse during his / her life time and purchase price is returned to the nominee after the death of the spouse.,0.9545343518257141
The significance of the date on which the eighty-fifth amendment came into force – 17 June 1995 – is that it coincides with the coming into force of the seventy-seventh amendment which enabled reservations in promotions to be made for the SCs and STs.,0.9573089480400085
It is in the backdrop of the 2006 notification and the Guidance manual that it becomes necessary to assess the process that was adopted in the present case and its outcome.,0.9626768231391907
The Environmental clearance for the DHT projects for Mumbai Refinery and Visakh Refinery have been obtained.,0.9509766697883606
Pensioner Credit Card designed for pensioners.,0.9323949217796326
This policy seeks to to establish new industries as well as revive the sick and closed units of the State.,0.39394786953926086
For Businessmen / Professionals: Rs. 3. 00 lakh (last year income) - Minimum past 2 year ITR with supporting documents are mandatory.,0.8621557354927063
"As the facts clearly depict, it continued.",0.5977299809455872
"It is stated that this fund is meant for providing financial assistance to the next of kin of martyrs or to the disabled, at once, without any delay.",0.9571784138679504
Learned counsel for the petitioner submits that the petitioner has been falsely implicated in the present case and has not committed any offence as alleged in the F.I.R.,0.9338701367378235
"More fundamentally, none of the certificates other than CCC were shown or established to be a legally recognised equivalent.",0.9573071599006653
"Act, 1954 was enacted by the state legislature under entry 56 of the State List to the Seventh Schedule.",0.652612566947937
The file was received by the Ministry of Home Affairs on 03.05.2011 from the President's Secretariat and after reexamination of the case the file was again submitted on 10.05.2011 to the President's Secretariat for decision of the Hon'ble President of India.,0.9423892498016357
"Thus Judges, as trustees, must be imbued with the sense they act in the environment and must be able to give an account for their conduct in that trust. Archbald Cox, the Special Prosecutor who began legal proceedings against the then President Nixon in the Watergate crisis in the early 1970’s recounted an experience he had which is relevant to the issue of accountability of Judges.",0.9110292792320251
"Mr. Shyam Divan, learned senior counsel, entered appearance on behalf of an appellant (in C.A. No.1752 of 2016).",0.47027745842933655
"For that, it must identify and incorporate expertise from varied fields including industry and alumni, to support considered decision - making processes in the academic institutions.",0.9353075623512268
AKHOY KUMAR GHOSE AND OTHERS reported in A.I.R.,0.5511699914932251
"The appellant (A-16) was involved in the landing of arms and ammunitions and explosives; he went to Pakistan for training in using arms and making explosives; attended crucial conspiratorial meetings; went to survey the targets; was also present in the meeting when the targets were being finalized; and in addition to all these actions, he planted explosives laden vehicles at two locations and went to survey the third location.",0.9573575258255005
We may now examine the contentions raised by counsel for the appellant.,0.9568734169006348
"Based on the committee’s recommendations, the 1911 Act was amended in 1950 (by Act XXXII of 1950) in relation to working of inventions, including compulsory licensing and revocation of patents.",0.9487059712409973
IIDL has successfully completed its flagship state - of - the - art project ‘Fraser Suites’.,0.9532818794250488
I am truly impressed and overwhelmed by your talent and hard work.,0.9541171193122864
Fifty eight per cent of the cooking time and 44% of the money spent on fuel were found to be saved.,0.9538580179214478
"Indeed,, 1860 does include explicitly the liability due to omissions.",0.8838797211647034
The economic development of a country is closely interconnected with the attainment of highest levels of probity in public life.,0.951945960521698
"Before the High Court on behalf of the 1st respondent, it was contended that in view of the fact that he has been allotted to the IAS Cadre of the Jharkhand State on 15th November, 2000, i.e. the date on which the Jharkhand State came into existence, the Vigilance Department of the State of Bihar ceased to have jurisdiction to investigate the case against him.",0.9596664905548096
"In our opinion, neither of the judgments relied upon by Shri Mukherjee help the cause of his client.",0.9606031179428101
"In the face of lack of any other evidence, it is unsafe to convict the accused.",0.9653919339179993
"Anil (accused No.1) asked him, 'he is defaming him as liquor addict person'.",0.8796286582946777
It is situated between 11 degree 46 'to 12 degree 30' North Latitude and 79 degree 36 'to 79 degree 53' East Longitude.,0.9434704184532166
As a leading agency in all international initiatives UNESCO Education for All goals is to get the force and unity.,0.30548858642578125
It was clear that politics did not interest him as a career.,0.9409803152084351
"Such request will be granted only once. Regarding item no. (c), (d) and (e), such request for change in excess of 10% of the total strength of group shall not be granted.",0.9513736963272095
It must be used to preserve citizens’ right to have a fair trial of their causes and that the proceedings arecarried in an atmosphere 99 free of all prejudice or prepossession.,0.9403440356254578
The complainant further alleges that the act of the accused persons also amounted to mischief with the Board properties as enunciated in Section 3(2a) of Act III/84 and as such lawful action may be taken against the accused person under the aforesaid sections.,0.9612683057785034
"As per record, when the incident occurred all the forest officers were found to be without weapons.",0.9603369832038879
Security from oppression and an opportunity to lead a dignified life is an issue of existence for Dalits and the other marginalized.,0.9530965685844421
The applications filed by the parties are signed by the parties and their respective counsel and is also supported by the affidavits of the parties.,0.9325459599494934
"The process and method of recruitment of those employees, their eligibility conditions for appointment, nature of job done by those employees etc. is entirely different from the employees of these schools.",0.9609430432319641
I hope the Education Department of Government of Delhi will take this initiative forward and make Delhi a Clean and Green City.,0.9556691646575928
"Referring to certain passages from Babulal Parate2, it was submitted that ‘clear and present danger’ test which was applied by US Courts in such cases was not applicable in the Indian context and the correct test as applied by this Court was that of ‘apprehension of breach of peace’ test.",0.9069132804870605
"Thus, fair trial must be accorded to every accused in the spirit of the right to life and personal liberty and the accused must get a free and fair, just and reasonable trial on the charge imputed in a criminal case.",0.9593419432640076
"Thus, fair trial must be accorded to every accused in the spirit of the right to life and personal liberty and the accused must get a free and fair, just and reasonable trial on the charge imputed in a criminal case.",0.9593419432640076
"Satisfactory physical conditions of work such as ventilation, temperature balance, lighting and surroundings, etc. will help to remove workers irritation or stress at work.",0.9348927140235901
The progression of life takes its toll on the human body and the mind.,0.9559500813484192
The relaxation even if granted in a general manner would ensure to the benefit of individual officers.,0.5845962762832642
"In the case of the State of Punjab, the defence of the State was that a reduced rate of sales tax was imposed to boost the electronics manufacturing industry and to stop existing industrial units shifting to neighbouring states, particularly having regard to “the prevailing peculiar circumstances of Punjab .",0.9603963494300842
Their Lordships regard the use of precedent as an indispensable foundation upon which to decide what is the law and its application to individual cases.,0.9597427845001221
"As to the stage of the decision, the commercial judges insist on frank and early disclosure of relevant (but only relevant) documents.",0.9630661010742188
The witness has further deposed that his son and daughter Kamala were sleeping around the place but Kamala was found missing in the morning.,0.9262531399726868
The acts committed by the appellant (A-41) do not reveal that the same were being done for the purpose of furthering the object of the conspiracy.,0.8864288926124573
The acts committed by the appellant (A-41) do not reveal that the same were being done for the purpose of furthering the object of the conspiracy.,0.8864288926124573
You are always complaining.,0.9391376972198486
"In addition, due to unbearable mental agony after confirmation of death sentence, petitioner No.1 attempted suicide.",0.9571961760520935
The Akshaya Patra program through which ISKCON is providing mid-day meals to nearly 1.4 lakh children in 2160 schools in Mathura District for the last decade is a noble initiative indeed.,0.9557145833969116
"When bulls are not afraid, they stand still and engage in normal behaviour to the species, such as grazing, chewing cud, lying down or grooming.",0.4194527864456177
"In his banquet speech the President said that he was confident that the agreements their Governments had signed would further strengthen their partnership – which already is an example of mutually beneficial, South-South Cooperation.",0.9531280994415283
The trial court pointed out that the statement of PW-8 clearly suggested that the prosecutrix was forcefully raped by the respondent and as a result of that her hymen was ruptured and her external anal sphincter was also torn.,0.9575057029724121
"It is, therefore, to be borne in mind is that the occupation of education cannot be treated at par with other economic activities.",0.9612771272659302
"Welcoming HE Daw Aung San Suu Kyi on her first State Visit to India, the President said that India and Myanmar are close neighbours and have a good long standing relationship with each other.",0.9506852626800537
"According to learned counsel, the landowners’ appeals were liable to be dismissed whereas the State's appeals deserved to be allowed by the High Court by setting aside the award of the Reference Court.",0.9604633450508118
"For different reasons, various provisions of this Act were amended from time to time.",0.9581350088119507
"The majority took note of the American decision in Wolf v. Colorado, 338 US 25 wherein it was held that State lacks the authority to sanction “incursion into privacy of citizens.",0.9480379819869995
"Therefore, 25% deduction made by the Reference Court and approved by the High Court under two different heads is legally unsustainable.",0.9549331068992615
"In an effective democracy, its members should be willing to accept law and lawful authority.",0.9481810331344604
"After institution of the original suit by the plaintiff for specific performance and permanent injunction against the defendant Nos.1-4, the vendors who were served with the suit summons and notices, remained absent and unrepresented in the proceedings, and therefore they were placed ex-parte.",0.9423292875289917
"The learned Sessions Judge has at some length dissected the evidence, spun out contradictions and unnatural conduct, and tested with precision the time and sequence of the events connected with the crime, all on the touchstone of the medical evidence and the post-mortem certificate.",0.9660910367965698
"Noida shall have the first charge towards the pending payment in respect of plot/flat allotted/lease rent/taxes or any other charges as informed or levied by the Authority on the plot and the banks/financial institutions/HUDCO New Delhi, shall have the second charge on the dwelling units thus being financed.",0.922339916229248
"Keeping in mind this perspective, we need to look into clause (b) of sub-rule (2) of Rule 9 which deals with loading, unloading and handling charges associated with the delivery of imported goods at the place of importation, which are to be included to arrive at the value of such imported goods.",0.9578952789306641
This is apart from the statements which were taken from the Doctors who treated the daughter of the second respondent/complainant.,0.9615161418914795
This is apart from the statements which were taken from the Doctors who treated the daughter of the second respondent/complainant.,0.9615161418914795
Only the continued detention becomes invalid.,0.9283666610717773
He prepared discharge card (Exh.99).,0.7680925726890564
"Since the UN Declaration of Human Rights of 1948, to which India is a signatory, the concept of bail has found a place within the scope of human rights.",0.960017740726471
"Thereafter, HGML filed a writ petition in the Karnataka High Court.",0.9480252265930176
"Thus, it was under consideration of the Government to bring simplification by applying the procedure of valuation based on jantri by making change in existing valuation procedure and by putting into force one resolution in this regard instead of different resolutions.",0.9406331777572632
"Thus, it was under consideration of the Government to bring simplification by applying the procedure of valuation based on jantri by making change in existing valuation procedure and by putting into force one resolution in this regard instead of different resolutions.",0.9406331777572632
"Keeping in mind the increase in the cost of living, the State Government increased the quantum of pension and even pay for its employees.",0.785699725151062
It is time that the Criminal Justice System takes note of these principles of Indian Constitution and legislate on the subject suitably.,0.9309089779853821
There are numerous inter account transfers showing that all accounts put together were treated as one account.,0.9504576325416565
It is open to legislate recovery mechanism without interference of Civil Court.,0.7802131175994873
"Since there is shortage of space, pre-trial disposal process has been initiated to decrease congestion in godowns.",0.9515677094459534
The University’s efforts at providing an academic framework to these issues would significantly contribute to the understanding of our policy makers and the formulation of effective schemes.,0.9615967869758606
"VAT is the indirect tax on the consumption of the goods, paid by its original producers upon the change in goods or upon the transfer of the goods to its ultimate consumers.",0.9533863067626953
They seek time for the purpose.,0.866069495677948
It proposes to provide for electoral reforms.,0.9508030414581299
"While reading down IPC, the Division Bench of the High Court overlooked that a miniscule fraction of the country’s population constitute lesbians, gays, bisexuals or transgenders and in last more than 150 years less than 200 persons have been prosecuted (as per the reported orders) for committing offence under IPC and this cannot be made sound basis for declaring that section ultra vires the provisions of Articles 14, 15 and 21 of the Constitution.",0.9381596446037292
Accused Nos.2 and 3 were alleged to be holding stick and stone respectively in their hands.,0.9492931365966797
"As stated by the appellant, the appellant has been manufacturing tractors from 1965 onwards.",0.9610564112663269
"As stated by the appellant, the appellant has been manufacturing tractors from 1965 onwards.",0.9610564112663269
"We propose to enhance our engagement in the sectors where our interests converge – such as human resource development, capacity building, healthcare, affordable, clean and renewable energy, adaptation measures for disaster management and infrastructure development.",0.9619588255882263
"Within a period of 10 days of the receipt of such demand notice or copy of invoice, the corporate debtor must bring to the notice of the operational creditor the existence of a dispute and/or the record of the pendency of a suit or arbitration proceeding filed before the receipt of such notice or invoice in relation to such dispute [].",0.9569581151008606
The Appellate Tribunal took the view that what was obligatory on the Board was to provide parity of pay scales of its employees with those of the State Government at the time when the transfer of the Electricity Board took place.,0.9582619667053223
We direct the Noida and Greater Noida Authorities to take appropriate action to do the needful in the matter.,0.9497174024581909
The learned counsel for the appellant contended that the dying declaration should not have been relied upon by the Trial Court and the High Court.,0.9614280462265015
"In the context of the National Telecom Policy, 1994, which amongst other things, stresses on achieving the universal service, bringing the quality of telecom services to world standards, provisions of wide range of services to meet the customers demand at reasonable price, and participation of the companies registered in India in the area of basic as well as value added telecom services as also making arrangements for protection and promotion of consumer interest and ensuring fair competition, there is a felt need to separate regulatory functions from service providing functions which will be in keeping with the general trend in the world.",0.9506616592407227
"In addition to the permanent residence and addresses of the respondent the present address of the respondent at which service of the notice may be effected, shall be stated in the petition.",0.9536595940589905
These conditions may be that a person shall make himself available to the Investigating Officer as and when required and shall not do anything to hamper investigation.,0.9586451649665833
"From the Statement of Objects and Reasons for introduction of Section 438 of the Code, it is apparent that the framers of the Code on the basis of recommendation of the Law Commission purported to evolve a device by which a citizen is not forced to face disgrace at the instance of influential persons who try to implicate their rivals in false cases; but the Law Commission, at the same time, had also issued a note of caution that such power should not be exercised in a routine manner.",0.96288001537323
The disciplinary committee of the BCCI had jurisdiction to form its own opinion after considering the evidence on record including the telephone conversation between Sreesanth and Jiju Janardhan and other evidence on the record.,0.9548385739326477
The disciplinary committee of the BCCI had jurisdiction to form its own opinion after considering the evidence on record including the telephone conversation between Sreesanth and Jiju Janardhan and other evidence on the record.,0.9548385739326477
It is in these premises that we allow the Appeal.,0.9596457481384277
"The large distance between `may be’ true and `must be’ true, must be covered by way of clear, cogent and unimpeachable evidence produced by the prosecution, before an accused is condemned as a convict, and the basic and golden rule must be applied.",0.9477866888046265
"In a message to His Highness Sheikh Tamim Bin Hamad Al Thani, the Emir of the State of Qatar, the President has said, 'I am pleased to extend to Your Highness and to the friendly people of the State of Qatar warm greetings and heartiest felicitations on the occasion of the Your National Day.",0.24467945098876953
"Following the renewal of 88 mining leases, the State of Goa requested the MoEF by letters dated 7th January, 2015 and 5th February, 2015 to lift the abeyance order of 14th September, 2012 on the environmental clearances.",0.9507657289505005
"Later on, memorandum dated 6.9.2013 was received from the DFS seeking his clarification on the subject matter.",0.9506363272666931
Mere demand by itself is not sufficient to establish the offence.,0.956976592540741
"In addition to the consideration zone described above, the Committee decided to establish another category-wise benchmark for Lectureship Eligibility, i.e. aggregate percentage of all the three papers.",0.9609924554824829
"In addition to the consideration zone described above, the Committee decided to establish another category-wise benchmark for Lectureship Eligibility, i.e. aggregate percentage of all the three papers.",0.9609924554824829
The Trial Court opined that the appellant/plaintiff had failed to prove the execution of the suit agreements.,0.946884274482727
Karnataka has become the Information Technology (IT) powerhouse of India.,0.948058545589447
The objective in prescribing minimum standards is to provide a benchmark of the calibre and quality of education being imparted by various educational institutions in the entire country.,0.9548829197883606
Dry flower production involves two important steps.,0.9467490315437317
"Thus when the obligation was upon the appellant to obtain such a policy, merely by passing of a cheque to be sent to the insurance company would not obviate his liability to obtain such policy.",0.9628815650939941
"Thus when the obligation was upon the appellant to obtain such a policy, merely by passing of a cheque to be sent to the insurance company would not obviate his liability to obtain such policy.",0.9628815650939941
Rising household incomes have shifted human consumption from maize to other cereals like rice and wheat.,0.9529129266738892
"India accounts for a meager 2. 4 per cent of the world surface area of 135. 79 million sq km. Yet, it supports and sustains a whopping 16. 7 per cent of the world population.",0.957587480545044
"Stem cell transplantation is rarely used for people older than 65, because it is much less likely to be successful and side effects are much more likely to be fatal.",0.9500454664230347
The Amendment Rules applicable to reporting entities and the legitimate aim sought to be achieved by the State that is conclusive identification of a natural person or the beneficial owner.,0.8167107105255127
"Land Revenue Act, 1317F and only a show cause notice has been issued.",0.9225146174430847
"It was also asserted, that the procedure and conditions for appointment of Judges, were also not prescribed.",0.9348269701004028
The proper law of the underlying contract is the law governing the contract which creates the substantive rights and obligations of the parties with regard to the contract.,0.9620652794837952
"Any citizen can request for information by making an application in writing or through electronic means in English / Hindi / official language of the areas, in which the application is being made together with the prescribed fees.",0.9461063146591187
"In domestic relations matters, the right of one parent to visit children of the marriage under order of the court.",0.5222939252853394
"In domestic relations matters, the right of one parent to visit children of the marriage under order of the court.",0.5222939252853394
The Committee will be at liberty to take technical assistance from any quarter which may be facilitated by the State of Meghalaya.,0.9627086520195007
"The State of Meghalaya has filed additional affidavit dated 06.04.2019 of Commissioner and Secretary to the Government of Meghalaya, Mining and Geology Department, where details of assessments made by committees appointed by the State of Meghalaya has been brought on the record.",0.8925568461418152
"If the administration of the national capital is divided into rigid compartments of State field and Union field, conflicts are likely to arise in several vital matters, particularly if the two Governments are run by different political parties.",0.9614103436470032
This Court held that the conclusion reached by the disciplinary authority should prevail and the High Court should not have interfered with the conclusion.,0.9595723152160645
While there may be no lack of legislative competence with the Parliament to make provision for direct appeal to the Supreme Court from orders of Tribunals but the legislative competence is not the only parameter of constitutionality.,0.8398842811584473
This Court also noticed that Ayodhya is said to be of particular significance to the Hindus as a place of pilgrimage because of the ancient belief that Lord Rama was born there.,0.9641318917274475
We must also remember that the accused and the deceased were good friends.,0.9636309742927551
Swaraj Abhiyan says that the figure is between 40 crores and above 50 crores that is about at least 1/3rd of our population.,0.9536448121070862
"Therefore, without taking a plea of unjust enrichment either in the writ petition or before this Court, we are not inclined to allow him to argue the plea at the time of argument and entertain such a plea, particularly, in view of the fact that the respondents did not have any notice of such a plea taken for the first time at argument stage.",0.9611892104148865
The 2nd Administrative Reforms Commission Report of 2006 has also observed that this Act is outdated.,0.9582050442695618
"Before us, learned counsel for the appellants relying upon of the M.V. Act, contended that there is an admitted transfer of ownership of the vehicle as proved before the Commissioner.",0.5489053726196289
The political masters as well as the civil servants responsible for running the administration were satisfied with doing what appears to be a cover up job and this approach of theirs stood in the way of collection of adequate evidence required to prove the case against the persons responsible for the perpetration of the crime.,0.9651733040809631
"The fatality is pronounced by stating that the said proceedings shall be deemed to have lapsed, and the appropriate Government, if it so chooses, shall, in this game of snakes and ladders, start all over again.",0.9622219800949097
"At this stage, we may mention some rather frightening figures mentioned by the CEC in its final report.",0.961349606513977
The application was allowed against which the appellant filed revision.,0.8407007455825806
It is well settled that the onus lies heavily on the election petitioner to make out a strong case for setting aside an election.,0.9619486927986145
"For the same reason, the motion of no confidence against the appellant, in law, could not have proceeded further.",0.9589687585830688
"The Indian festival season extending from September to December is the peak consumption period for almonds, with maximum demand witnessed in November.",0.9491079449653625
"Among the migrants who are vulnerable, the Internally Displaced People (IDPs) deserve mention.",0.950826108455658
"In the case in hand, the arbitration proceedings started way back in 2009 long before 2015 came into force and therefore, 2015 is not applicable to the case in hand.",0.9545547366142273
It is essentially based on adequate contributions from the members of the fund.,0.9602766633033752
"The Indian Copyright Act, 1957 was comprehensively amended in 1994 taking into account the technological developments.",0.9475727677345276
"According to the appellants, though there is no requirement under Section 13 of the Act for a notice and hearing while issuing a notification for the first time under Section 13(1) of the Act, when there is a change in the slab reducing the exempted area, the affected persons are entitled to notice.",0.9604576230049133
We do not find any force in the submission advanced by Shri D.K. Garg that it was not a fit case where the High Court ought to have reversed the well reasoned judgment of acquittal as it was based on evidence on record.,0.9564881920814514
At the stage of granting bail a detailed examination of evidence and elaborate documentation of the merits of the case has not to be undertaken.,0.9606189727783203
At the stage of granting bail a detailed examination of evidence and elaborate documentation of the merits of the case has not to be undertaken.,0.9606189727783203
Under the Agreement there was an obligation on the part of the respondent to transmit the authentic CLI for the purpose of levy of charges in terms of Agreement.,0.9511869549751282
"Ultimately, this Court directed the CBI “to unearth the larger conspiracy .",0.9549108147621155
"In the interpretation of a constitutional document, ‘words are but the framework of concepts and concepts may change more than words themselves’.",0.929993748664856
"CANFINA was not a party to the arbitration agreement, and cannot be joined as a party to proceedings.",0.9566391706466675
Several studies by economists estimate that candidates and parties in the 2009 general elections alone spent roughly $3 billion on campaign expenditures. Huge election expenses have also resulted into large-scale pervasiveness of so-called ‘black money’. The Law Commission has earlier also expressed the concern of election expenses being far greater than legal limits.,0.9551892876625061
"The Protocol requires State Parties to set up a visiting body or bodies for the prevention of torture and abuse (known as the national preventive mechanism) within one year after the coming into effect of the Convention for the State Party concerned. !® The right to freedom from torture includes the following rights and obligations:!9 (1) the right of individuals to be protected by the State from torture by its agents; (2) the State’s duty to prosecute torturers; and, (3) the right of individuals not to be returned or extradited to another State where they may have the risk of being tortured.",0.9421469569206238
On 5.12.1999 while she was coming back at about 5-6 p.m. the appellant who is also the resident of the same village and who is related to her as brother in village relation caught hold of her and started dragging her towards the lonely place in the bushes and committed rape.,0.9262305498123169
But the High Court and the Tribunal wrongly held that the multiplier of 15 will be applicable.,0.9367271661758423
The President planted a sapling at the venue and took a round of the pitch.,0.9568572640419006
5) It was on this basis the CCI directed further investigation in the matter.,0.9457325339317322
Cooperative Societies are almost defunct or not funding for investment activities.,0.0345974899828434
"By constructing recharge shaft in tanks, surplus water can be recharged to ground water.",0.8691007494926453
